id,company,slug,city,state,website,phone,email,description,amenities,events,claimed,contact_count,lat,lng
7537,Mjds Office Suites,,Altamonte Springs,FL,http://mjdsoffice.com,,,"Mjds Office Suites is a premier coworking destination in Altamonte Springs, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we p",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.02090142984054,-81.54738371153191
7539,Island Virtual Office,,Saint Augustine,FL,https://islandvirtualoffice.com,,,"Island Virtual Office is a premier coworking destination in Saint Augustine, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.814775591567447,-82.19043159782177
7540,Oviedo Coworking Llc,,Oviedo,FL,https://oviedo-coworking-llc.business.site,,,"Oviedo Coworking Llc is a premier coworking destination in Oviedo, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide th",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.08380910999109,-80.59670259748614
7543,Viera Business Center,,Rockledge,FL,http://vierabusinesscenter.com,,,"Viera Business Center is a premier coworking destination in Rockledge, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provid",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,27.782683916092704,-81.43377024560785
7545,Bos Business Center,,Miami,FL,https://bos.miami,,,"Bos Business Center is a premier coworking destination in Miami, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,25.7617,-80.1918
7546,Office&Co. International Coworking,,Miami,FL,https://officecous.com,,,"Office&Co. International Coworking is a premier coworking destination in Miami, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,25.7617,-80.1918
7548,Workspace Suites,,Fort Walton Beach,FL,https://www.workspacefwb.com/contact,,,"Workspace Suites is a premier coworking destination in Fort Walton Beach, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pro",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.262625276595205,-82.07612467188954
7551,Pipeline Fort Lauderdale Coworking And Shared Offices,,Fort Lauderdale,FL,http://www.pipelineworkspaces.com/location/fort-lauderdale,,,"Pipeline Fort Lauderdale Coworking And Shared Offices is a premier coworking destination in Fort Lauderdale, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,26.1224,-80.1373
7554,Eesha Exclusive  Home Health Agency,,Orlando,FL,http://www.regus.com,,,"Eesha Exclusive  Home Health Agency is a premier coworking destination in Orlando, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneur",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.5383,-81.3792
7557,Fresh Cowork,,Jacksonville,FL,https://www.freshcowork.com,,,"Fresh Cowork is a premier coworking destination in Jacksonville, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,30.3322,-81.6557
7558,Kuna Co-Working,,Jacksonville,FL,https://kunacoworking.com,,,"Kuna Co-Working is a premier coworking destination in Jacksonville, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide t",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,30.3322,-81.6557
7560,Ashley Executive Suites,,Orlando,FL,http://www.metrobusinesssuites.com,,,"Ashley Executive Suites is a premier coworking destination in Orlando, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provid",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,28.5383,-81.3792
7564,Intelligent Office Products,,Boise,ID,https://www.iopintelligentspace.com,,,"Intelligent Office Products is a premier coworking destination in Boise, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we prov",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,43.615,-116.2023
7565,Liberty Lake Coworking,,Liberty Lake,ID,https://llcoworking.com,,,"Liberty Lake Coworking is a premier coworking destination in Liberty Lake, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pr",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,43.85480407278091,-114.16341995442625
7566,Burbity Workspaces - Sullivan Valley Commons,,Spokane Valley,ID,https://burbity.com,,,"Burbity Workspaces - Sullivan Valley Commons is a premier coworking destination in Spokane Valley, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,44.57231548443576,-115.65974992255256
7568,Fernwell Executive Suites,,Spokane,ID,http://www.fernwell.com,,,"Fernwell Executive Suites is a premier coworking destination in Spokane, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we prov",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,44.07277614909332,-115.06002624306946
7572,Office Suites,,Lexington,KY,https://www.dlomgroup.com,,,"Office Suites is a premier coworking destination in Lexington, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the pe",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,38.0406,-84.5037
7575,"Office Suites Plus, Inc.",,Lexington,KY,http://www.officesuitesplus.com,,,"Office Suites Plus, Inc. is a premier coworking destination in Lexington, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pro",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,38.0406,-84.5037
7578,"The Root, Coworking Space",,New Albany,KY,https://www.therootworkspace.com/contact,,,"The Root, Coworking Space is a premier coworking destination in New Albany, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we p",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.6526,-73.7562
7580,Launch Louisville,,Louisville,KY,https://www.launchloucoworking.com,,,"Launch Louisville is a premier coworking destination in Louisville, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide t",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,38.2527,-85.7585
7581,Elite Excentre Office Park,,Louisville,KY,https://eliteexcentre.com,,,"Elite Excentre Office Park is a premier coworking destination in Louisville, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,38.2527,-85.7585
7582,Summit Executive Suites Llc,,Louisville,KY,https://summitexecutivesuites.com,,,"Summit Executive Suites Llc is a premier coworking destination in Louisville, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,38.2527,-85.7585
7589,St Matthews Executive Suites,,Louisville,KY,http://www.stmattexecsuites.com/contact-us.html,,,"St Matthews Executive Suites is a premier coworking destination in Louisville, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, w",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,38.2527,-85.7585
7594,Ment Cowork,,Bowling Green,KY,https://mentcowork.com,,,"Ment Cowork is a premier coworking destination in Bowling Green, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,38.46320377779892,-84.07378068963419
7595,Fenley Office Suites,,Louisville,KY,http://www.fenleyofficesuites.com,,,"Fenley Office Suites is a premier coworking destination in Louisville, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provid",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,38.2527,-85.7585
7601,Adaptiv Work.Space,,Missoula,MT,https://missoulacoworking.com,,,"Adaptiv Work.Space is a premier coworking destination in Missoula, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide th",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,47.08412899596,-109.5695762858414
7603,Cowork Bozeman,,Bozeman,MT,https://www.bigskycowork.com,,,"Cowork Bozeman is a premier coworking destination in Bozeman, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the per",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,47.23754694988937,-110.25580852470044
7604,Oz Bozeman - Office Space | Coworking,,Bozeman,MT,https://ozbozeman.com,,,"Oz Bozeman - Office Space | Coworking is a premier coworking destination in Bozeman, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entreprene",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,47.23754694988937,-110.25580852470044
7607,Fountainhead Coworking,,Butte,MT,https://www.fountainheadcoworking.com,,,"Fountainhead Coworking is a premier coworking destination in Butte, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide t",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,47.7862684369983,-109.61848335150356
7608,Topfloor Coworking,,Helena,MT,https://topfloorhelena.com,,,"Topfloor Coworking is a premier coworking destination in Helena, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,45.90914703969843,-109.8231547052703
7612,Atrium Cowork,,Kalispell,MT,https://atriumcowork.com,,,"Atrium Cowork is a premier coworking destination in Kalispell, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the pe",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,46.00056973119407,-110.25930846648573
